,g/h,l,m,res_lon[deg],dg[nT],g[nT],loncN[deg],latcN[deg],loncS[deg],latcS[deg],G_N_centroid[deg/nT],G_S_centroid[deg/nT],G_N_centroid_lon[deg/nT],G_S_centroid_lon[deg/nT],G_N_centroid_lat[deg/nT],G_S_centroid_lat[deg/nT]
306,h,12.0,5.0,0.5,-1445.0684938335328,-1444.9684938335329,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-8.507669255996205e-05,-0.00020044930431651134,8.500875442416078e-05,-0.0001994313294049723,2.8976594137384106e-05,-3.774949912469816e-05
307,h,12.0,5.0,0.5,1445.0684938335328,1445.1684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,7.37722528123164e-05,0.00019822860584333213,7.356546200150857e-05,-0.0001975353335036185,4.626849436188647e-05,-3.123953892894129e-05
308,g,12.0,6.0,0.5,-1445.0684938335328,-1444.7684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-2.2232917426763183e-05,-5.2580599044058974e-05,2.222420890552249e-05,-5.252504326906554e-05,5.2684428625058016e-06,-4.5344682732868654e-06
309,g,12.0,6.0,0.5,1445.0684938335328,1445.3684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,2.8093920491126996e-05,4.942070980899393e-05,2.8006271970174852e-05,-4.8639008178912855e-05,1.8676164171803158e-05,-1.646248990502137e-05
310,h,12.0,6.0,0.5,-1445.0684938335328,-1444.2684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-7.360498008279608e-05,-5.907660730267849e-05,-7.360356355100184e-05,-5.855016026176531e-05,-3.827725027632639e-06,1.4764775377074453e-05
311,h,12.0,6.0,0.5,1445.0684938335328,1445.8684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,6.78180311122899e-05,5.2801727529511493e-05,-6.78085954110981e-05,-5.278441078676511e-05,9.625276746109246e-06,2.5427427253549124e-06
312,g,12.0,7.0,0.5,-1445.0684938335328,-1444.5684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.8352021337163305e-05,-1.6291970211374037e-05,-1.8351485989309174e-05,-1.5869319400420388e-05,-1.1818093517233126e-06,6.9234889720090295e-06
313,g,12.0,7.0,0.5,1445.0684938335328,1445.5684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.5377626010031328e-05,1.326582209111045e-05,-1.5374032186403352e-05,-1.3213234661517575e-05,2.8127807885230998e-06,-2.217240795495853e-06
314,h,12.0,7.0,0.5,-1445.0684938335328,-1445.2684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-7.971286350976532e-06,-1.199730082201982e-05,-7.94838468669729e-06,1.1408955967529456e-05,-5.096261673784855e-06,6.97247435453236e-06
315,h,12.0,7.0,0.5,1445.0684938335328,1444.8684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,4.987893452410387e-06,1.391185521158574e-05,-4.986170217037327e-06,1.386424487863472e-05,-1.1080263381405544e-06,-2.1595889550470454e-06
316,g,12.0,8.0,0.5,-1445.0684938335328,-1445.3684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.6494524752694913e-06,-2.655758476998277e-06,-1.6454221625605716e-06,2.4352252739139635e-06,-9.732682476702842e-07,1.990511615062682e-06
317,g,12.0,8.0,0.5,1445.0684938335328,1444.7684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.0571984052847086e-06,3.1447023628555897e-06,-1.0564996243947776e-06,3.1127170498960077e-06,-3.24671449513479e-07,-8.403326359040923e-07
318,h,12.0,8.0,0.5,-1445.0684938335328,-1444.4684938335329,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-2.972304673628492e-06,-3.272062367329627e-06,2.9716886985962825e-06,3.2439198426615088e-06,-5.113137034410194e-07,8.044615904443755e-07
319,h,12.0,8.0,0.5,1445.0684938335328,1445.6684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,3.5620125460043672e-06,4.076984480907593e-06,3.561975236224738e-06,3.9317471392957695e-06,1.3771002603730105e-07,-2.025780659179142e-06
320,g,12.0,9.0,0.5,-1445.0684938335328,-1445.5684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-4.80349498983419e-07,-7.330768739216106e-07,4.802867122100716e-07,7.303801608547607e-07,-6.564146463384283e-08,1.1800701714391508e-07
321,g,12.0,9.0,0.5,1445.0684938335328,1444.5684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,5.445314493507625e-07,8.503732103245246e-07,5.445316528531304e-07,8.295044528739272e-07,-3.1726134650932145e-09,-3.517103436607165e-07
322,h,12.0,9.0,0.5,-1445.0684938335328,-1444.8684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.9492365200597104e-07,-5.063506774403159e-07,1.9470454002014156e-07,-5.036082045016107e-07,7.807334768777739e-08,9.886440697257007e-08
323,h,12.0,9.0,0.5,1445.0684938335328,1445.2684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,2.5942395742839833e-07,4.503248711434933e-07,2.588901006333393e-07,-4.0473024248150014e-07,1.405260842849264e-07,-3.7090556771121417e-07
324,g,12.0,10.0,0.5,-1445.0684938335328,-1444.9684938335329,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-2.8080990862543896e-08,-5.147927387177616e-08,2.8041819918686885e-08,-5.1437143374766606e-08,1.2816277776556636e-08,-3.829977300395106e-09
325,g,12.0,10.0,0.5,1445.0684938335328,1445.1684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,3.213858822749327e-08,5.0444994252787365e-08,3.2082492607484e-08,-4.362272928747322e-08,1.6372191131277475e-08,-4.7606591520853605e-08
326,h,12.0,10.0,0.5,-1445.0684938335328,-1445.9684938335329,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-6.591271653193183e-08,-1.3936562882256683e-07,-6.591123640659498e-08,-1.3800836305718546e-07,3.2372501999018147e-09,3.644389351002658e-08
327,h,12.0,10.0,0.5,1445.0684938335328,1444.1684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,6.187258122482747e-08,1.3025109507473546e-07,-6.187024455417914e-08,-1.3019248619646336e-07,6.793548085074633e-09,-7.331312604405948e-09
328,g,12.0,11.0,0.5,-1445.0684938335328,-1446.1684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-6.082851936387789e-09,-1.670043188243202e-08,-6.101026255478229e-09,-1.6662745603725443e-08,4.958091414320738e-10,2.0493239485999796e-09
329,g,12.0,11.0,0.5,1445.0684938335328,1443.9684938335329,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,5.966977477784998e-09,1.6351917885002347e-08,-5.9625853308880825e-09,-1.6356608541655566e-08,6.064283113018548e-10,-1.1470905668385259e-10
330,h,12.0,11.0,0.5,-1445.0684938335328,-1445.0684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-3.012596635388025e-09,-3.012596635388025e-09,-3.0604731961307862e-09,1.802909789869143e-09,-1.5299403133300231e-09,4.4765284072664834e-09
331,h,12.0,11.0,0.5,1445.0684938335328,1445.0684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,2.8944092243046102e-09,2.5066319171958035e-09,-2.9222384224246054e-09,2.1088610181721754e-09,-1.4192589431863747e-09,2.3124297991325373e-09
332,g,12.0,12.0,0.5,-1445.0684938335328,-1445.3684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0,-0.0,-1.9594708884083163e-10,-1.5721529790972796e-10,-9.914584011167109e-11,2.898113045592018e-10
333,g,12.0,12.0,0.5,1445.0684938335328,1444.7684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0,0.0,-1.934620379307877e-10,-1.53043847606098e-10,-9.784585930485933e-11,2.455873720391165e-10
334,h,12.0,12.0,0.5,-1445.0684938335328,-1444.5684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0,-1.4472046121523047e-09,3.7513342144936996e-10,1.2383915904016108e-09,-4.057859327600223e-11,1.5988853292107264e-11
335,h,12.0,12.0,0.5,1445.0684938335328,1445.5684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,5.908188088625963e-10,1.1816376177251925e-09,3.7774435784649324e-10,1.2426182096438014e-09,-3.9197088315773695e-11,-2.8201476329036514e-11
336,g,13.0,0.0,0.5,-1943.3877655477747,-1943.2877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0003829765064305585,-5.7640701371707115e-05,-0.0003825892277258553,-3.817837757169193e-05,0.00013813201345247452,-8.10368296578168e-05
337,g,13.0,0.0,0.5,1943.3877655477747,1943.4877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00027496540342038435,7.909743900791081e-05,-0.0002743903608671987,-3.682508795413772e-05,0.0001563687430506936,-0.0001316284585658997
338,g,13.0,1.0,0.5,-1943.3877655477747,-1944.2877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0028211259162230374,-0.00013379985329901457,0.0028211259118623585,9.552756905662465e-05,3.0057628547368753e-06,-0.00017644067682331713
339,g,13.0,1.0,0.5,1943.3877655477747,1942.4877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0026292614867658645,0.00018486367606164683,0.0026292581682741114,0.00016447905428024312,-2.670993813183428e-05,-0.0001578219655677497
340,h,13.0,1.0,0.5,-1943.3877655477747,-1944.2877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00021610064908561072,-0.00016723223164382474,0.0002158683574766777,9.180981762344185e-05,8.73426895857624e-05,0.0002632210542456521
341,h,13.0,1.0,0.5,1943.3877655477747,1942.4877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00014610595747626063,0.0001646812024422698,0.000145974348228713,4.908823180852892e-05,5.131875191129922e-05,0.00029489771995004285
342,g,13.0,2.0,0.5,-1943.3877655477747,-1942.8877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0004013978757958882,-0.0007058344785535338,0.0004013822914156824,0.0007056222832112555,-3.1747173946057725e-05,3.314943650645332e-05
343,g,13.0,2.0,0.5,1943.3877655477747,1943.8877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0005189320417836521,0.0007374297593050345,0.0005189181404697166,0.000735859327203266,2.9952219681720864e-05,8.862388043081855e-05
344,h,13.0,2.0,0.5,-1943.3877655477747,-1942.7877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0014124609035131032,-0.00035656592536899577,-0.0014124573544756981,-0.00035643871214845283,2.259654484054049e-05,1.772120340329589e-05
345,h,13.0,2.0,0.5,1943.3877655477747,1943.9877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0013704385284707497,0.0003645051899405705,-0.0013704147253511263,-0.0003635651037095188,8.740328123561798e-05,4.963497160524909e-05
346,g,13.0,3.0,0.5,-1943.3877655477747,-1942.6877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.001331974302598578,-6.086973810672194e-05,-0.0013319505824658314,1.86893283961369e-05,5.7196472689861136e-05,-0.00010887421015343476
347,g,13.0,3.0,0.5,1943.3877655477747,1944.0877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0013448970439997854,5.988845389568853e-05,-0.0013448970213187546,-8.346240709894031e-07,-2.656916185681229e-06,-0.00011249065851140879
348,h,13.0,3.0,0.5,-1943.3877655477747,-1941.9877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00035192932901151206,-0.0009582326968608351,-0.00035173927382186915,-0.0009578582836771819,-9.314060180830812e-05,-4.907084004404167e-05
349,h,13.0,3.0,0.5,1943.3877655477747,1944.7877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0002630211265707101,0.0008743047846898459,-0.00026259190859407683,-0.000874195308948901,-0.000131903160800231,-2.6628832999990678e-05
350,g,13.0,4.0,0.5,-1943.3877655477747,-1943.6877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00016932184852816096,-0.0005525472194238193,-0.0001691593142360756,-0.0005516862072719565,-6.119996785944813e-05,-5.7081863975418665e-05
351,g,13.0,4.0,0.5,1943.3877655477747,1943.0877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00024876434030613587,0.00046253662892017255,-0.00024845385292859536,-0.0004620014309302059,-0.00010887695476933837,-4.231779793965101e-05
352,h,13.0,4.0,0.5,-1943.3877655477747,-1943.7877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0008041500844122,-0.00015940369216998357,0.0008041496862831125,-0.00015422488797734775,7.69826959341993e-06,7.539305573085915e-05
353,h,13.0,4.0,0.5,1943.3877655477747,1942.9877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0006806794759168322,0.00019717874485172118,0.0006806495555939743,-0.00019227821195775115,-4.934861532124741e-05,8.249429700927309e-05
354,g,13.0,5.0,0.5,-1943.3877655477747,-1942.5877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00033634143670795505,-0.00011139460196741364,0.00033633668151645244,-0.00011071795017740392,-1.5887483701180792e-05,2.2960580959180435e-05
355,g,13.0,5.0,0.5,1943.3877655477747,1944.1877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00029038794612012265,0.00010846163634447928,0.0002903874372479247,-0.00010652658390261056,-4.41360586565512e-06,3.842478992893554e-05
356,h,13.0,5.0,0.5,-1943.3877655477747,-1944.6877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00011565019999848702,-0.00019615891188104058,0.00011556311230579976,0.0001960471525394119,3.8544403058404377e-05,1.2503057890940247e-05
357,h,13.0,5.0,0.5,1943.3877655477747,1942.0877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,7.55998683016057e-05,0.0002093065089788449,7.535302352129037e-05,0.00020846207391136037,5.102030953897237e-05,3.5085871529648356e-05
358,g,13.0,6.0,0.5,-1943.3877655477747,-1943.3877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-3.213426877276397e-05,-6.934441892926388e-05,3.2130870440833424e-05,6.91024568986248e-05,3.96579888900581e-06,1.0892611520613719e-05
359,g,13.0,6.0,0.5,1943.3877655477747,1943.3877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,3.7078624118961156e-05,7.418799233177625e-05,3.692518883223547e-05,7.416411936216454e-05,2.831629462212924e-05,3.5280865699162762e-06
360,h,13.0,6.0,0.5,-1943.3877655477747,-1943.4877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00010445919244903465,-3.559688696618134e-05,-0.00010445450833415275,3.538825339410867e-05,-8.234836061863893e-06,-7.23596347247963e-06
361,h,13.0,6.0,0.5,1943.3877655477747,1943.2877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,9.989070857115061e-05,4.4236474430411564e-05,-9.987295676228215e-05,4.3439011776623244e-05,1.613822562789366e-05,-1.5688875999105346e-05
362,g,13.0,7.0,0.5,-1943.3877655477747,-1942.5877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-3.151427497284919e-05,-9.996195364396258e-06,-3.151073390745299e-05,9.77687276061997e-06,-3.972844213094707e-06,3.912900919432491e-06
363,g,13.0,7.0,0.5,1943.3877655477747,1944.1877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,2.4744100445811996e-05,1.6941933991960767e-05,-2.4732019509886995e-05,1.5550094234325396e-05,6.5538642045013616e-06,-1.2627185936260385e-05
364,h,13.0,7.0,0.5,-1943.3877655477747,-1943.0877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.3839385857315343e-05,-2.728692449221847e-05,-1.3787908087320744e-05,-2.7072034395469387e-05,-1.005413855168231e-05,6.415530314708996e-06
365,h,13.0,7.0,0.5,1943.3877655477747,1943.6877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,7.034853726768866e-06,2.246604397236429e-05,-7.034642782772524e-06,-2.1820238918100884e-05,4.606638142590896e-07,-1.0051865291861669e-05
366,g,13.0,8.0,0.5,-1943.3877655477747,-1943.3877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-3.596785867861372e-06,-8.096574335469637e-06,-3.5859057133510364e-06,-7.899430810345036e-06,-2.3602371155857084e-06,3.3351095193391215e-06
367,g,13.0,8.0,0.5,1943.3877655477747,1943.3877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.6094047653556594e-06,6.195430181787316e-06,-1.609404375673989e-06,-5.676536227747624e-06,9.959194436330885e-09,-4.66307823028481e-06
368,h,13.0,8.0,0.5,-1943.3877655477747,-1943.4877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-5.3999649447680885e-06,-6.470830503520169e-06,5.396905897638989e-06,-5.797579522456443e-06,-1.5363548293082513e-06,5.397843885576372e-06
369,h,13.0,8.0,0.5,1943.3877655477747,1943.2877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,7.3788386790989044e-06,3.7892549795987724e-06,7.378174864473949e-06,-3.5271181255211964e-06,8.351871793087956e-07,-2.6017097635355475e-06
370,g,13.0,9.0,0.5,-1943.3877655477747,-1942.9877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.0361214874381797e-06,-1.8168607292581054e-06,1.0357429518197082e-06,-1.6807324561948043e-06,-2.365917847470633e-07,1.2961184451753067e-06
371,g,13.0,9.0,0.5,1943.3877655477747,1943.7877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.3401953858295868e-06,1.234383495620883e-06,1.3401596742546617e-06,-1.1817245785786964e-06,8.261146482672615e-08,-6.700597482093364e-07
372,h,13.0,9.0,0.5,-1943.3877655477747,-1942.8877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-3.739474430741162e-07,-1.2669298965117328e-06,3.7384361942244817e-07,1.0871235857285983e-06,7.440806820629822e-08,1.2221622942148403e-06
373,h,13.0,9.0,0.5,1943.3877655477747,1943.8877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,6.795267085322447e-07,1.632915428252959e-06,6.779275614047047e-07,1.584126517184589e-06,3.9353288248680146e-07,-7.441767063356234e-07
374,g,13.0,10.0,0.5,-1943.3877655477747,-1943.2877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-7.239360230318126e-08,-1.800894720937928e-07,7.233502278340727e-08,1.4554572962884348e-07,2.4456279851519827e-08,1.992330942195536e-07
375,g,13.0,10.0,0.5,1943.3877655477747,1943.4877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.003887578704908e-07,2.1317140082502403e-07,1.0020621193549602e-07,2.090145659401074e-07,5.10760786333178e-08,-7.869136636892904e-08
376,h,13.0,10.0,0.5,-1943.3877655477747,-1942.8877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.9428182662165373e-07,-2.9280495650573463e-07,-1.9428215591796907e-07,2.886820851724384e-07,3.528991687758427e-10,9.197714561436267e-08
377,h,13.0,10.0,0.5,1943.3877655477747,1943.8877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.6642896115348515e-07,3.6583523658364633e-07,-1.6639891714441446e-07,3.521897333754952e-07,2.6975373314010494e-08,-1.859372767708924e-07
378,g,13.0,11.0,0.5,-1943.3877655477747,-1942.8877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-2.269643087912496e-08,-4.94857168457642e-08,-2.2693756304467256e-08,4.934225443683598e-08,1.2521562285945886e-09,7.116984219119287e-09
379,g,13.0,11.0,0.5,1943.3877655477747,1943.8877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,2.11605656729476e-08,5.461043432367514e-08,-2.115908332470279e-08,5.395970714970065e-08,2.6035049060549326e-09,-1.5789355349907028e-08
380,h,13.0,11.0,0.5,-1943.3877655477747,-1943.7877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.2047368681414216e-08,-1.5470135705650855e-08,-1.2026362960330724e-08,-1.5459125598623432e-08,-5.541123273892879e-09,1.0035144298805788e-09
381,h,13.0,11.0,0.5,1943.3877655477747,1942.9877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.0507062006317897e-08,1.5918994909216925e-08,-1.0491968261770156e-08,-1.08418850993077e-08,-4.1898410516454066e-09,-2.1903093131783997e-08
382,g,13.0,12.0,0.5,-1943.3877655477747,-1943.8877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.0761155474097596e-09,-4.393223325716184e-10,-1.1354570357748356e-09,-2.161002429022328e-11,-4.958415456333918e-10,-7.075193871667257e-10
383,g,13.0,12.0,0.5,1943.3877655477747,1942.8877655477747,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.0761155474097596e-09,9.823545996639087e-10,-1.0882962471829557e-09,1.5339612991314646e-10,-4.5761786437350857e-10,-1.73356689459193e-09
384,h,13.0,12.0,0.5,-1943.3877655477747,-1943.7877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-2.013227843494005e-09,-5.861290977038929e-09,2.007279470792797e-09,-5.843352931448381e-09,-2.2504954733976096e-10,6.640295397819091e-10
385,h,13.0,12.0,0.5,1943.3877655477747,1942.9877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,2.060604392336309e-09,5.660272305707909e-09,2.05417046789272e-09,-5.66803148060454e-09,-1.86802210422567e-10,-3.620002569780692e-10
386,g,13.0,13.0,0.5,-1943.3877655477747,-1943.7877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0,-0.0,1.244783283048389e-10,-3.89479231566053e-10,-1.473786206249918e-11,-2.4904032524366526e-12
387,g,13.0,13.0,0.5,1943.3877655477747,1942.9877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0,0.0,1.255934567217084e-10,-3.86937224612336e-10,-1.4302751528662757e-11,-2.1819130063471456e-11
388,h,13.0,13.0,0.5,-1943.3877655477747,-1943.9877655477746,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0,-0.0,7.245887244890829e-11,-1.0874431810370914e-10,3.074547352296078e-11,9.504673459463814e-11
389,h,13.0,13.0,0.5,1943.3877655477747,1942.7877655477748,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0,0.0,7.245573542356476e-11,-1.0635831417721544e-10,3.122863392517088e-11,7.572271697782533e-11
